customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
5508,No,No phone service,Fiber optic,No,No,No,No,No internet service,No
5509,No,No phone service,Fiber optic,No,No,No,No,No,No
5510,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes
5511,Yes,No,DSL,No,Yes,No,Yes,No,Yes
5512,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,Yes
5513,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
5514,Yes,No,DSL,Yes,Yes,Yes,No,No,No
5515,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,Yes
5516,Yes,Yes,Fiber optic,No,No,No,No,No,No
5517,Yes,No,DSL,No,No,Yes,No,No,No
5518,Yes,Yes,Fiber optic,No,No,No,No,No,No
5519,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5520,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,Yes
5521,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
5522,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service
5523,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No internet service
5524,No,Yes,Fiber optic,No,No,No,No,No,No
5525,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No
5526,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service
5527,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,Yes
5528,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
5529,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,Yes
5530,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No internet service
5531,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5532,Yes,No,Fiber optic,No,No,No,No,No,No
5533,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,No
5534,Yes,No,DSL,Yes,No,Yes,No,No,Yes
5535,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
5536,Yes,No,Fiber optic,No,No,No,No,No,Yes
5537,Yes,No,DSL,No,Yes,No internet service,No,Yes,Yes
5538,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,Yes
5539,Yes,Yes,Fiber optic,No,No,No,No,No,No
5540,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
5541,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
5542,Yes,No,DSL,No,Yes,Yes,Yes,No,No
5543,Yes,No,Fiber optic,No,No,No,No,No,No
5544,Yes,No,Fiber optic,No,No,No,Yes,Yes,No internet service
5545,Yes,No,DSL,No,Yes,No internet service,Yes,No internet service,Yes
5546,Yes,No phone service,Fiber optic,No,No,No,No,No,No
5547,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Yes,No internet service
5548,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
5549,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,Yes
5550,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No internet service
5551,Yes,No,Fiber optic,No,No,No,No,No,Yes
5552,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No
5553,Yes,No,DSL,Yes,No,Yes,No,No,Yes
5554,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes
5555,Yes,No,DSL,Yes,No internet service,Yes,Yes,Yes,Yes
5556,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes
5557,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes
5558,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5559,Yes,No,DSL,No,Yes,No,No internet service,No internet service,No internet service
5560,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
5561,Yes,No,No,Yes,No,Yes,Yes,Yes,No internet service
5562,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,Yes
5563,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service
5564,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes
5565,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
5566,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,Yes
5567,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,Yes
5568,No,No phone service,DSL,No,Yes,Yes,Yes,No,No
5569,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,Yes
5570,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
5571,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,No internet service
5572,Yes,Yes,Fiber optic,No,No,No,No,No,No
5573,Yes,Yes,Fiber optic,No,No,No,No,No,No
5574,Yes,Yes,DSL,No,No,Yes,Yes,No,No
5575,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,Yes
5576,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No internet service
5577,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No
5578,Yes,No phone service,DSL,No,No,Yes,Yes,No,No
5579,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes
5580,Yes,No,DSL,No,Yes,Yes,Yes,No,No
5581,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
5582,Yes,No,Fiber optic,No,No,Yes,No,No,Yes
5583,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes
5584,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes
5585,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
5586,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes
5587,Yes,No,No,Yes,No,No,Yes,No internet service,Yes
5588,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes
5589,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,Yes
5590,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes
5591,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
5592,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service
5593,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service
5594,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No
5595,Yes,Yes,No,No,Yes,No internet service,Yes,Yes,Yes
5596,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
5597,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
5598,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes
5599,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
5600,Yes,No,No,Yes,No internet service,Yes,Yes,No internet service,No internet service
5601,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
5602,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
5603,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
5604,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,Yes
5605,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service
5606,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes
5607,Yes,Yes,No,No,No,No,Yes,Yes,No
5608,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
5609,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,Yes
5610,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
5611,Yes,No,Fiber optic,No,No,Yes,No,No,No
5612,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,Yes
5613,Yes,No,DSL,Yes,No,No,No,No,Yes
5614,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes
5615,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes
5616,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes
5617,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service
5618,Yes,No,Fiber optic,No,No,Yes,No,No,Yes
5619,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,Yes
5620,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,Yes
5621,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
5622,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,Yes
5623,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,Yes
5624,Yes,No,No,Yes,No,Yes,No internet service,No internet service,Yes
5625,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No internet service
5626,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes
5627,Yes,No,DSL,No,No,No,Yes,No,Yes
5628,Yes,No,Fiber optic,No,No,No,No,No,No
5629,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes
5630,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
5631,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,Yes
5632,Yes,No phone service,DSL,No,No internet service,Yes,Yes,Yes,Yes
5633,Yes,Yes,DSL,No,Yes,No,No,Yes,No
5634,Yes,No,Fiber optic,No,No,No,No,Yes,No
5635,Yes,No,Fiber optic,No,No,Yes,Yes,No,No
5636,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,Yes
5637,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service
5638,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes
5639,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,Yes
5640,Yes,Yes,No,Yes,Yes,Yes,No internet service,No internet service,Yes
5641,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,Yes
5642,Yes,No,DSL,No,Yes,Yes,No,No internet service,Yes
5643,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
5644,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No internet service
5645,Yes,Yes,Fiber optic,No,No,No,No,No,No
5646,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
5647,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes
5648,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
5649,Yes,No phone service,DSL,No,No,No,No,No,No
5650,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes
5651,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
5652,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
5653,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5654,Yes,No,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service
5655,Yes,Yes,DSL,No,Yes,No,No,No,No
5656,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes
5657,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
5658,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes
5659,Yes,Yes,DSL,Yes,No internet service,No,No internet service,Yes,No internet service
5660,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
5661,Yes,Yes,No,No,No internet service,No internet service,No,Yes,Yes
5662,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
5663,Yes,Yes,No,No internet service,No internet service,Yes,Yes,Yes,Yes
5664,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes
5665,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
5666,Yes,No,DSL,No,Yes,No,Yes,No,No
5667,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service
5668,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
5669,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,Yes
5670,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes
5671,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,Yes
5672,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5673,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,Yes
5674,Yes,No,No,No,Yes,No,No,Yes,Yes
5675,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,No internet service
5676,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
5677,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
5678,Yes,Yes,Fiber optic,No,No,No,No,No,No
5679,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,Yes
5680,Yes,Yes,DSL,No,No,No,No,Yes,Yes
5681,Yes,No,Fiber optic,No,No,No,No,No,Yes
5682,Yes,Yes,No,No internet service,No internet service,Yes,Yes,Yes,No internet service
5683,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
5684,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service
5685,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No
5686,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service
5687,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5688,Yes,No,Fiber optic,No,No,No,No,No,No
5689,Yes,No phone service,Fiber optic,No,No,No,No,No,No
5690,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes
5691,Yes,Yes,Fiber optic,No,No,No,No,No,No
5692,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No
5693,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
5694,Yes,No phone service,DSL,No,No,No,No,No,Yes
5695,Yes,No,Fiber optic,No,No,No,No,No,No
5696,Yes,No,Fiber optic,Yes,No,No,No,No,No
5697,Yes,Yes,DSL,No,No,No,No,No,No
5698,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service
5699,Yes,No,Fiber optic,Yes,No,No,No,No,No
5700,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,Yes
5701,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service
5702,Yes,No,DSL,No,Yes,No,Yes,No,Yes
5703,Yes,Yes,Fiber optic,No,No,No,No,No,No
5704,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes
5705,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes
5706,Yes,No,DSL,No,No,No,No,No,No
5707,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
5708,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5709,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,Yes
5710,No,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,Yes
5711,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes
5712,No,Yes,DSL,Yes,Yes,No,No,No,Yes
5713,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service
5714,Yes,No,DSL,Yes,No,No,No,Yes,No internet service
5715,Yes,Yes,DSL,No,Yes,No,No,No,No
5716,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes
5717,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No
5718,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No internet service
5719,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No internet service
5720,Yes,No phone service,Fiber optic,No,No,No,No,No,No
5721,Yes,No,No,Yes,No internet service,No internet service,Yes,Yes,No internet service
5722,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
5723,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes
5724,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes
5725,Yes,No,DSL,No,No,Yes,Yes,No,No
5726,Yes,Yes,Fiber optic,No,No,No,No,No,No
5727,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
5728,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No internet service
5729,Yes,No,DSL,No,Yes,No,No,Yes,No
5730,Yes,No phone service,Fiber optic,No,No,No,No,No,No
5731,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No
5732,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,Yes
5733,Yes,Yes,Fiber optic,No,No,No,No,No,No
5734,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes
5735,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,No internet service
5736,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes
5737,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
5738,Yes,No,DSL,Yes,Yes,No internet service,No internet service,Yes,No internet service
5739,Yes,Yes,DSL,Yes,No,No internet service,No,No,No
5740,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service
5741,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes
5742,No,Yes,DSL,No,No,No,No,No,No
5743,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
5744,Yes,Yes,DSL,No,Yes,No,No,No,Yes
5745,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,Yes
5746,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,Yes
5747,Yes,No,Fiber optic,No,No,No,No,Yes,No
5748,Yes,No phone service,DSL,No,Yes,Yes,No,No,No
5749,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No internet service
5750,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
5751,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5752,Yes,Yes,No,No internet service,Yes,Yes,Yes,Yes,Yes
5753,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes
5754,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
5755,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
5756,Yes,Yes,No,No,Yes,No internet service,No internet service,Yes,Yes
5757,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No internet service
5758,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
5759,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No internet service
5760,Yes,No,DSL,No,Yes,Yes,No,Yes,No
5761,No,No phone service,Fiber optic,No,No,No,Yes,No,No
5762,Yes,No,DSL,No,No,No,Yes,No,No
5763,Yes,No,No,No,Yes,No,Yes,No,Yes
5764,Yes,Yes,Fiber optic,No,No,No,No,No,No
5765,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No internet service
5766,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
5767,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5768,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No
5769,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,No internet service
5770,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
5771,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No
5772,Yes,No,No,Yes,Yes,No internet service,No internet service,Yes,Yes
5773,Yes,Yes,DSL,Yes,No,Yes,No,No,No
5774,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes
5775,Yes,Yes,Fiber optic,No,No,No,No,No,No
5776,Yes,No,Fiber optic,No,No,No,No,No,No
5777,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No
5778,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes
5779,Yes,No,Fiber optic,No,No,No,No,No,No
5780,Yes,Yes,DSL,No,No,No,No,Yes,No
5781,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
5782,Yes,Yes,Fiber optic,No,No,No,Yes,No,No
5783,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes
5784,Yes,No,DSL,No,No,No,No,Yes,Yes
5785,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service
5786,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes
5787,Yes,Yes,Fiber optic,No,No,No,No,No,No
5788,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes
5789,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
5790,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No internet service
5791,Yes,No,DSL,Yes,Yes,No internet service,Yes,No internet service,No internet service
5792,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes
5793,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
5794,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,Yes
5795,Yes,No,Fiber optic,No,No,No,No,No,No
5796,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes
5797,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,No internet service
5798,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
5799,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,No internet service
5800,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes
5801,Yes,Yes,No,Yes,No internet service,Yes,No internet service,Yes,No internet service
5802,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5803,Yes,Yes,DSL,Yes,No,No,No,Yes,No
5804,Yes,Yes,No,Yes,Yes,No internet service,Yes,Yes,No internet service
5805,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,Yes
5806,Yes,No,Fiber optic,No,No,No,No,Yes,No
5807,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,Yes
5808,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5809,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes
5810,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes
5811,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5812,Yes,Yes,DSL,No,No,No,Yes,No,No
5813,Yes,Yes,Fiber optic,No,No,No,No,No,No
5814,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5815,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No
5816,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes
5817,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service
5818,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes
5819,Yes,Yes,Fiber optic,No,No,No,No,No,No
5820,Yes,No,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service
5821,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No internet service
5822,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service
5823,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service
5824,Yes,No,DSL,No,No,No,Yes,No,No
5825,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No
5826,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No internet service
5827,Yes,No,DSL,No,No,No,No,No,No
5828,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
5829,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5830,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No
5831,No,Yes,DSL,No,Yes,Yes,Yes,No internet service,No
5832,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,No internet service
5833,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service
5834,Yes,No,DSL,No,No,No,Yes,No,No
5835,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes
5836,Yes,Yes,DSL,Yes,No,No,No,Yes,No
5837,Yes,No,Fiber optic,No,Yes,No,No,No,No
5838,Yes,No,DSL,No internet service,No internet service,No,No,No,Yes
5839,Yes,No,Fiber optic,No,No,No,No,No,No
5840,Yes,Yes,Fiber optic,No,No,No,No,No,No
5841,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No internet service
5842,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,No
5843,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No
5844,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,Yes
5845,Yes,Yes,DSL,No,No,No,No,Yes,Yes
5846,Yes,Yes,DSL,No,No,Yes,No,No,Yes
5847,Yes,No phone service,Fiber optic,No,No,No,No,No,No
5848,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
5849,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes
5850,Yes,No,No,Yes,No internet service,Yes,Yes,No,No
5851,Yes,Yes,Fiber optic,No,No,No,No,No,No
5852,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes
5853,Yes,Yes,Fiber optic,No,No,No,No,No,No
5854,Yes,Yes,Fiber optic,No,No,No,No,No,No
5855,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes
5856,Yes,No,Fiber optic,No,No,No,Yes,No,Yes
5857,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes
5858,No,Yes,DSL,No,Yes,No,No,No,Yes
5859,Yes,No,DSL,No,No,No internet service,No,No,No
5860,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,Yes
5861,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No
5862,No,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes
5863,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5864,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
5865,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,Yes
5866,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes
5867,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
5868,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No
5869,Yes,No,Fiber optic,No,No,No,No,No,No
5870,Yes,Yes,Fiber optic,No,No,No,No,No,No
5871,Yes,No,DSL,Yes,Yes,No,No,No,No
5872,Yes,No,Fiber optic,No,Yes,No,No,Yes,No
5873,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No internet service
5874,Yes,No,Fiber optic,No,No,No,No,No,No
5875,Yes,No,DSL,No,Yes,No,Yes,No,Yes
5876,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
5877,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No
5878,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
5879,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
5880,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes
5881,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No
5882,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
5883,Yes,Yes,Fiber optic,No,No,No,No,No,No
5884,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,Yes
5885,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5886,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes
5887,Yes,Yes,Fiber optic,No,No,No,No,No,No
5888,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes
5889,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,Yes
5890,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes
5891,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No internet service
5892,Yes,Yes,Fiber optic,No,No,No,No,No,No
5893,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
